"spkid","full_name","a","e","i","om","w","q","ad","per.y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
54100585,"       (2020 YA)",2.055,0.5220,3.99,81.60,25.58,0.982,3.13,2.95,15,8,40,,,25.80
54100616,"       (2020 YB)",0.9344,0.1669,0.98,80.51,126.79,0.778,1.09,0.903,5,5,55,,,28.90
54100615,"       (2020 YC)",0.9366,0.2423,3.99,263.63,308.46,0.710,1.16,0.906,6,6,47,,,25.87
54100614,"       (2020 YD)",1.782,0.4359,2.44,282.53,136.24,1.005,2.56,2.38,18,8,37,,,25.02
54100619,"       (2020 YE)",2.515,0.7366,10.23,95.99,70.62,0.662,4.37,3.99,15,8,44,,,24.15
54100620,"       (2020 YF)",0.871,0.1375,2.54,266.09,346.94,0.751,0.99,0.813,6,5,74,,,28.82
54100621,"       (2020 YG)",2.423,0.6047,2.65,267.18,204.17,0.958,3.89,3.77,4,7,38,,,28.20
54100624,"       (2020 YH)",0.742,0.4200,7.17,28.37,248.69,0.430,1.05,0.639,72,5,36,,,22.10
54100625,"       (2020 YJ)",1.38,0.1946,21.16,268.41,188.22,1.112,1.65,1.62,6,8,42,,,23.33
54100626,"       (2020 YK)",1.05,0.4578,37.45,258.51,337.41,0.569,1.53,1.08,5,8,28,,,21.80
54100627,"       (2020 YL)",2.492,0.5937,2.25,275.51,168.48,1.013,3.97,3.93,7,8,31,,,27.00
54100628,"       (2020 YM)",2.101,0.5235,6.30,83.17,20.32,1.001,3.20,3.05,6,8,34,,,26.79
54100629,"       (2020 YN)",1.152,0.4879,9.58,83.63,256.94,0.590,1.71,1.24,5,8,30,,,27.70
54100630,"       (2020 YO)",1.877,0.4898,4.17,83.83,333.86,0.957,2.80,2.57,1,7,19,,,29.40
54100692,"       (2020 YP)",0.8838,0.1410,19.34,270.41,330.13,0.759,1.01,0.831,6,5,28,,,24.60
54100693,"       (2020 YS)",1.386,0.5578,28.35,244.00,317.84,0.613,2.16,1.63,59,6,30,,,21.50
54100694,"       (2020 YT)",0.8012,0.3705,5.59,271.46,2.75,0.504,1.10,0.717,3,8,22,,,25.70
54100696,"       (2020 YU)",0.7699,0.4046,31.57,268.13,330.25,0.458,1.08,0.676,3,6,44,,,25.50
54100695,"       (2020 YV)",1.319,0.2079,24.04,265.63,196.28,1.045,1.59,1.52,8,8,33,,,25.04
54100697,"       (2020 YW)",1.01,0.6408,10.28,70.29,150.16,0.363,1.66,1.02,736,1,83,,,23.04
54100698,"       (2020 YZ)",1.031,0.2662,32.46,87.87,180.69,0.756,1.31,1.05,386,2,51,,,21.48
54100904,"       (2020 YA1)",0.9329,0.1111,2.39,282.01,303.93,0.829,1.04,0.901,16,6,65,,,26.75
54100906,"       (2020 YB1)",1.183,0.3812,7.10,273.66,264.81,0.732,1.63,1.29,5,7,37,,,26.80
54100905,"       (2020 YC1)",1.632,0.3817,7.08,78.49,13.80,1.009,2.26,2.09,1,8,18,,,26.80
54101341,"       (2020 YD1)",1.355,0.3155,7.11,296.42,93.01,0.928,1.78,1.58,29,7,37,,,24.35
54101340,"       (2020 YE1)",2.566,0.8231,6.67,355.65,209.94,0.454,4.68,4.11,9,9,40,,,21.66
54101342,"       (2020 YF1)",1.847,0.4148,31.58,83.40,233.38,1.081,2.61,2.51,479,4,45,,,19.17
54101343,"       (2020 YG1)",1.329,0.2613,5.70,274.26,140.37,0.981,1.68,1.53,1,7,22,,,27.10
54101344,"       (2020 YH1)",0.9394,0.1234,11.29,271.92,314.40,0.824,1.06,0.911,3,6,24,,,27.20
54101347,"       (2020 YJ1)",1.256,0.2915,30.79,264.92,117.88,0.890,1.62,1.41,6,8,57,,,23.96
54101346,"       (2020 YK1)",1.147,0.3525,5.92,69.39,282.32,0.742,1.55,1.23,3,8,25,,,25.40
54101655,"       (2020 YL1)",1.979,0.6020,48.89,283.35,71.13,0.788,3.17,2.78,16,8,71,,,20.44
54101656,"       (2020 YM1)",0.9047,0.1152,2.60,277.00,317.20,0.800,1.01,0.861,2,7,15,,,29.70
54101657,"       (2020 YN1)",1.936,0.4870,3.48,265.35,180.74,0.993,2.88,2.69,1,7,26,,,28.60
54101658,"       (2020 YO1)",1.703,0.4431,3.56,65.01,70.93,0.948,2.46,2.22,8,8,39,,,25.64
54101659,"       (2020 YP1)",1.682,0.7921,36.81,281.17,42.28,0.350,3.01,2.18,16,8,40,,,21.77
54101660,"       (2020 YQ1)",1.368,0.2052,21.57,280.03,194.48,1.087,1.65,1.6,50,6,63,,,23.27
54101661,"       (2020 YR1)",0.7315,0.4205,8.31,54.90,235.87,0.424,1.04,0.626,8,9,33,,,22.88
54101662,"       (2020 YS1)",2.578,0.6547,2.66,254.00,148.63,0.890,4.27,4.14,5,8,15,,,26.10
54101663,"       (2020 YU1)",1.634,0.5651,1.47,328.62,35.49,0.711,2.56,2.09,2,9,16,,,25.70
54101664,"       (2020 YV1)",1.256,0.1817,20.35,278.89,224.12,1.028,1.48,1.41,25,7,39,,,24.43
54101666,"       (2020 YZ1)",2.065,0.4780,12.44,80.12,355.22,1.078,3.05,2.97,2,9,10,,,25.00
54101667,"       (2020 YA2)",0.8085,0.2399,2.56,263.19,13.41,0.615,1.00,0.727,1,8,14,,,28.20
54101668,"       (2020 YB2)",1.563,0.4900,3.09,251.44,123.63,0.797,2.33,1.95,1,9,10,,,26.60
54101669,"       (2020 YE2)",1.36,0.4504,18.48,276.58,77.75,0.748,1.97,1.59,15,9,24,,,23.90
54101672,"       (2020 YF2)",1.609,0.7685,8.45,254.95,68.21,0.372,2.85,2.04,2,9,33,,,23.19
54101671,"       (2020 YG2)",2.499,0.6304,0.72,204.93,199.96,0.924,4.07,3.95,23,7,54,,,24.72
54101670,"       (2020 YH2)",2.263,0.5282,5.15,246.38,137.96,1.068,3.46,3.4,2,9,17,,,21.70
54101673,"       (2020 YJ2)",1.593,0.5274,1.71,85.81,292.37,0.753,2.43,2.01,1,7,54,,,27.36
54101674,"       (2020 YL2)",1.829,0.5705,2.86,263.31,120.75,0.785,2.87,2.47,7,7,57,,,24.99
54101675,"       (2020 YM2)",1.294,0.1713,29.14,89.02,4.72,1.072,1.52,1.47,2,8,28,,,24.30
54101676,"       (2020 YN2)",2.01,0.5826,5.18,92.10,52.01,0.839,3.18,2.85,2,7,23,,,28.40
54101677,"       (2020 YO2)",2.238,0.4486,6.53,182.86,215.13,1.234,3.24,3.35,33,6,27,,,20.60
54101678,"       (2020 YP2)",1.943,0.4575,7.13,92.35,354.69,1.054,2.83,2.71,27,7,30,,,24.84
54101679,"       (2020 YQ2)",1.186,0.1200,19.85,262.63,213.28,1.044,1.33,1.29,2,8,18,,,24.80
54101681,"       (2020 YR2)",1.312,0.2967,5.60,268.25,136.81,0.923,1.70,1.5,3,6,30,,,28.30
54101680,"       (2020 YS2)",1.106,0.1279,0.73,265.30,147.30,0.964,1.25,1.16,17,5,24,,,31.07
54101682,"       (2020 YT2)",2.237,0.4227,23.07,274.26,232.47,1.292,3.18,3.35,112,5,55,,,20.92
54101713,"       (2020 YV2)",1.097,0.3112,14.80,279.20,273.96,0.756,1.44,1.15,2,9,28,,,22.70
54101711,"       (2020 YW2)",1.247,0.6346,35.64,322.03,11.89,0.456,2.04,1.39,58,5,45,,,19.90
54101712,"       (2020 YX2)",1.418,0.3185,2.20,106.19,25.52,0.967,1.87,1.69,2,8,19,,,24.70
54101714,"       (2020 YY2)",2.143,0.5917,8.41,76.81,319.18,0.875,3.41,3.14,26,7,84,,,22.42
54101715,"       (2020 YZ2)",2.276,0.5572,8.42,97.62,321.63,1.008,3.54,3.43,18,8,35,,,24.60
54101716,"       (2020 YA3)",2.323,0.6164,1.25,90.61,315.61,0.891,3.76,3.54,53,6,40,,,26.04
54101717,"       (2020 YB3)",1.15,0.1274,2.61,104.02,327.71,1.004,1.30,1.23,48,5,39,,,26.76
54101718,"       (2020 YC3)",2.215,0.7363,15.18,133.32,78.07,0.584,3.85,3.3,66,5,85,,,20.18
54101719,"       (2020 YG3)",1.832,0.4697,7.16,94.89,17.98,0.972,2.69,2.48,2,7,28,,,27.02
54101720,"       (2020 YJ3)",1.81,0.4257,1.42,203.49,239.05,1.039,2.58,2.43,49,6,24,,,25.30
54101721,"       (2020 YK3)",0.8212,0.2193,2.59,103.04,169.16,0.641,1.00,0.744,13,7,24,,,27.16
54102017,"       (2020 YL3)",2.02,0.4153,6.73,145.97,311.39,1.181,2.86,2.87,88,5,31,,,23.31
54102018,"       (2020 YM3)",0.9673,0.1159,4.92,98.92,102.13,0.855,1.08,0.951,13,5,23,,,26.10
54102019,"       (2020 YN3)",0.9791,0.3175,3.69,287.59,47.57,0.668,1.29,0.969,743,1,110,,,23.39
54102020,"       (2020 YO3)",2.08,0.6275,9.48,91.19,296.01,0.775,3.39,3,16,7,108,,,24.66
54102021,"       (2020 YP3)",1.203,0.2869,18.01,95.01,278.20,0.858,1.55,1.32,2,9,22,,,24.22
54102022,"       (2020 YQ3)",1.88,0.5854,4.41,93.19,301.57,0.779,2.98,2.58,2104,0,250,,,20.00
54102024,"       (2020 YU3)",1.43,0.5413,28.51,93.69,261.78,0.656,2.20,1.71,1,9,25,,,23.55
54102025,"       (2020 YV3)",2.204,0.4784,8.92,312.49,160.25,1.149,3.26,3.27,80,5,63,,,22.90
54102026,"       (2020 YW3)",0.9623,0.4057,5.55,251.18,75.20,0.572,1.35,0.944,12,7,21,,,25.73
54102027,"       (2020 YX3)",1.584,0.3641,17.55,263.58,159.39,1.008,2.16,1.99,12,8,20,,,25.12
54102028,"       (2020 YY3)",1.165,0.2875,4.05,252.26,118.95,0.830,1.50,1.26,11,7,22,,,26.47
54102029,"       (2020 YZ3)",1.695,0.4586,6.23,96.06,35.75,0.918,2.47,2.21,2,7,16,,,27.80
54102499,"       (2020 YA4)",1.432,0.3227,4.22,89.07,343.48,0.970,1.89,1.71,12,8,36,,,26.58
54102500,"       (2020 YB4)",2.146,0.6044,9.83,91.69,63.00,0.849,3.44,3.14,11,8,28,,,24.84
54102501,"       (2020 YC4)",1.253,0.1886,23.33,276.80,177.90,1.017,1.49,1.4,21,7,35,,,24.77
54102502,"       (2020 YD4)",1.377,0.2126,8.43,121.15,331.37,1.084,1.67,1.62,46,6,38,,,24.17
54102513,"       (2020 YE4)",2.43,0.6187,3.02,272.21,142.49,0.927,3.93,3.79,4,8,23,,,26.17
54102514,"       (2020 YG4)",1.458,0.4228,15.90,277.19,239.14,0.842,2.07,1.76,2,7,49,,,25.57
54102516,"       (2020 YJ4)",1.303,0.2335,18.72,278.87,140.77,0.998,1.61,1.49,21,7,61,,,23.63
54102515,"       (2020 YK4)",1.09,0.0494,29.12,95.56,352.64,1.036,1.14,1.14,11,8,32,,,24.82
54102517,"       (2020 YL4)",2.194,0.6502,14.28,300.98,72.78,0.767,3.62,3.25,17,8,35,,,22.49
54102520,"       (2020 YM4)",1.797,0.4654,3.30,280.76,149.76,0.961,2.63,2.41,22,7,46,,,25.95
54102518,"       (2020 YO4)",1.575,0.5014,7.05,270.16,268.13,0.785,2.36,1.98,11,9,18,,,24.60
54102521,"       (2020 YP4)",0.9566,0.2126,1.11,81.10,131.65,0.753,1.16,0.936,1,7,23,,,26.10
54102831,"       (2020 YQ4)",1.411,0.2267,21.63,98.54,322.00,1.091,1.73,1.68,955,2,44,,,20.72
54103183,"       (2020 YS4)",1.862,0.4726,4.18,276.86,186.50,0.982,2.74,2.54,1,7,43,,,27.76
54103184,"       (2020 YT4)",2.399,0.7278,10.60,286.21,84.16,0.653,4.14,3.72,16,8,31,,,24.27
54103185,"       (2020 YU4)",1.732,0.3072,11.62,268.32,205.40,1.200,2.26,2.28,20,7,25,,,23.79
54103186,"       (2020 YV4)",1.949,0.4584,7.47,255.16,191.75,1.056,2.84,2.72,24,7,33,,,24.27
54103187,"       (2020 YW4)",2.589,0.5293,26.83,139.63,269.70,1.219,3.96,4.17,51,5,50,,,20.04
54103332,"       (2020 YY4)",2.582,0.5055,14.51,280.70,245.19,1.277,3.89,4.15,127,4,79,,,20.75
54103333,"       (2020 YZ4)",1.243,0.2787,1.26,293.03,102.55,0.897,1.59,1.39,11,7,20,,,27.31
54103334,"       (2020 YA5)",1.574,0.4532,3.53,290.27,111.34,0.860,2.29,1.97,23,7,106,,,24.40
54103335,"       (2020 YB5)",1.335,0.2644,2.61,298.58,171.89,0.982,1.69,1.54,105,5,89,,,25.23
54103603,"       (2020 YC5)",1.223,0.3204,18.87,131.04,221.54,0.831,1.61,1.35,1475,1,54,,,21.60
54103604,"       (2020 YD5)",1.393,0.2571,15.40,51.28,311.70,1.035,1.75,1.64,3,9,9,,,21.80
54103878,"       (2020 YE5)",1.641,0.4664,1.25,125.60,46.59,0.876,2.41,2.1,36,4,131,0,1,25.74
54104070,"       (2020 YF5)",1.535,0.2681,12.52,317.43,140.54,1.123,1.95,1.9,70,5,44,,,23.20
54104071,"       (2020 YG5)",2.24,0.6795,25.40,356.25,194.93,0.718,3.76,3.35,13,9,33,,,20.20
54104270,"       (2020 YJ5)",3.039,0.6271,30.14,70.53,148.41,1.133,4.94,5.3,234,4,292,,,18.34
54104548,"       (2020 YL5)",1.372,0.2651,47.89,102.34,271.71,1.009,1.74,1.61,33,6,31,,,20.61
54104552,"       (2020 YM5)",2.227,0.7856,15.31,59.61,169.18,0.477,3.98,3.32,20,9,27,,,20.45
54104719,"       (2020 YN5)",1.746,0.2840,11.07,99.07,31.66,1.250,2.24,2.31,55,5,23,,,22.90
54103879,"       (2021 AA)",1.015,0.5923,24.12,100.99,236.18,0.414,1.62,1.02,1,8,25,,,26.98
54104072,"       (2021 AB)",2.519,0.6515,1.42,293.33,213.17,0.878,4.16,4,2,7,58,,,25.19
54104073,"       (2021 AC)",1.037,0.0751,26.62,285.23,251.33,0.959,1.11,1.06,183,2,143,,,23.68
54104075,"       (2021 AD)",1.584,0.4152,8.57,296.60,206.27,0.927,2.24,1.99,9,8,28,,,24.55
54104074,"       (2021 AE)",1.584,0.5565,7.71,100.26,281.14,0.703,2.47,1.99,9,8,48,,,25.93
54104248,"       (2021 AG)",2.247,0.4283,25.09,331.60,147.47,1.284,3.21,3.37,98,4,258,,,20.07
54104249,"       (2021 AH)",1.803,0.6933,0.57,105.07,92.29,0.553,3.05,2.42,,7,33,,,28.49
54104250,"       (2021 AJ)",1.275,0.3429,16.69,284.46,248.19,0.838,1.71,1.44,4,8,23,,,26.64
54104251,"       (2021 AK)",1.029,0.0833,24.67,99.90,222.62,0.943,1.11,1.04,13,9,17,,,24.27
54104252,"       (2021 AL)",1.203,0.2988,1.70,292.36,258.59,0.843,1.56,1.32,31,7,56,,,24.70
54104253,"       (2021 AM)",1.617,0.3969,2.12,67.31,11.47,0.975,2.26,2.06,39,6,126,,,24.41
54104254,"       (2021 AN)",0.8042,0.3628,30.13,282.94,329.48,0.512,1.10,0.721,12,6,49,,,24.59
54104255,"       (2021 AO)",2.678,0.6449,4.16,260.19,149.89,0.951,4.40,4.38,28,7,77,,,22.80
54104267,"       (2021 AR)",0.9539,0.4387,20.11,103.38,225.72,0.535,1.37,0.932,8,8,29,,,23.95
54104269,"       (2021 AS)",2.572,0.8255,27.28,58.02,169.04,0.449,4.70,4.12,8,9,28,,,20.00
54104268,"       (2021 AT)",1.286,0.3206,14.25,102.50,64.25,0.874,1.70,1.46,1,8,25,,,26.40
54104271,"       (2021 AU)",1.1,0.1150,22.53,286.13,214.70,0.974,1.23,1.15,14,6,106,,,24.35
54104272,"       (2021 AV)",2.396,0.6106,3.74,104.62,327.39,0.933,3.86,3.71,9,7,81,,,26.14
54104273,"       (2021 AW)",2.258,0.5648,6.08,284.27,160.60,0.983,3.53,3.39,34,6,101,,,24.29
54104275,"       (2021 AX)",2.753,0.7259,3.04,86.06,85.71,0.754,4.75,4.57,7,8,32,,,25.05
54104277,"       (2021 AY)",2.058,0.5928,8.52,102.05,297.27,0.838,3.28,2.95,14,8,67,,,23.96
54104274,"       (2021 AZ)",1.783,0.4637,4.98,281.41,153.74,0.956,2.61,2.38,47,6,157,,,24.20
54104276,"       (2021 AA1)",0.9807,0.1527,17.26,286.01,303.48,0.831,1.13,0.971,8,7,32,,,26.10
54104278,"       (2021 AB1)",0.7317,0.4630,9.06,101.38,201.68,0.393,1.07,0.626,2,8,21,,,26.70
54104279,"       (2021 AC1)",1.411,0.3118,7.04,108.20,29.25,0.971,1.85,1.68,35,6,68,,,25.20
54104540,"       (2021 AE1)",1.894,0.4998,8.37,133.45,251.04,0.947,2.84,2.61,14,8,29,,,22.34
54104541,"       (2021 AF1)",2.489,0.6226,14.59,287.49,113.95,0.939,4.04,3.93,6,9,27,,,22.99
54104542,"       (2021 AG1)",0.9393,0.1887,26.53,104.73,162.43,0.762,1.12,0.91,8,7,34,,,24.25
54104543,"       (2021 AH1)",1.721,0.7974,11.02,83.95,143.68,0.349,3.09,2.26,13,9,26,,,21.64
54104544,"       (2021 AJ1)",2.652,0.6103,3.00,284.66,145.93,1.034,4.27,4.32,7,9,20,,,24.33
54104545,"       (2021 AK1)",2.015,0.5016,2.98,340.74,110.28,1.004,3.03,2.86,47,6,71,,,23.91
54104546,"       (2021 AL1)",1.991,0.5761,0.20,55.74,115.79,0.844,3.14,2.81,13,7,69,,,25.28
54104547,"       (2021 AM1)",1.375,0.4365,36.29,104.25,276.62,0.775,1.97,1.61,8,8,22,,,24.01
54104549,"       (2021 AN1)",1.208,0.2332,2.99,289.89,238.01,0.926,1.49,1.33,14,7,47,,,26.86
54104550,"       (2021 AP1)",1.59,0.3840,11.80,111.62,310.97,0.979,2.20,2,13,8,31,,,23.68
54104551,"       (2021 AQ1)",1.699,0.5412,1.43,314.04,81.32,0.779,2.62,2.21,12,7,74,,,25.07
54104553,"       (2021 AS1)",1.944,0.7505,1.21,8.39,353.25,0.485,3.40,2.71,11,8,52,,,24.21
54104554,"       (2021 AT1)",1.421,0.2905,7.87,289.87,170.53,1.009,1.83,1.69,31,7,81,,,25.70
54104555,"       (2021 AW1)",1.335,0.1579,16.91,270.17,189.62,1.124,1.55,1.54,50,6,33,,,22.90
54104556,"       (2021 AX1)",1.267,0.3417,2.58,294.35,243.50,0.834,1.70,1.43,8,7,27,,,27.52
54104557,"       (2021 AY1)",1.868,0.5623,3.73,130.08,259.25,0.817,2.92,2.55,7,9,24,,,24.20
54104718,"       (2021 AZ1)",2.364,0.5930,1.26,349.74,74.98,0.962,3.77,3.64,4,9,17,,,24.74
54104720,"       (2021 AA2)",2.74,0.6398,2.74,95.31,28.02,0.987,4.49,4.54,10,7,47,,,26.42
54104721,"       (2021 AC2)",0.8706,0.2430,0.81,100.22,231.39,0.659,1.08,0.812,3,6,35,,,27.89
54104724,"       (2021 AE2)",1.62,0.3788,1.07,125.37,333.74,1.006,2.23,2.06,77,5,79,,,24.87
54104723,"       (2021 AF2)",1.207,0.1370,14.05,108.42,3.07,1.041,1.37,1.33,10,7,38,,,25.30
54104841,"       (2021 AJ2)",2.779,0.5590,16.63,103.32,357.11,1.225,4.33,4.63,12,9,25,,,23.26
54104842,"       (2021 AK2)",1.902,0.5507,2.30,335.10,67.31,0.855,2.95,2.62,10,9,26,,,24.84
54104843,"       (2021 AL2)",2.644,0.5866,13.85,326.73,167.54,1.093,4.20,4.3,78,5,164,,,22.48
54104844,"       (2021 AM2)",0.9755,0.0142,8.40,107.57,138.21,0.962,0.99,0.964,5,3,91,,,27.10
54104845,"       (2021 AN2)",2.452,0.6094,4.84,97.96,343.50,0.958,3.95,3.84,29,7,110,,,24.60
54104846,"       (2021 AO2)",1.442,0.3179,19.42,279.97,232.72,0.983,1.90,1.73,45,6,80,,,22.72
54104847,"       (2021 AP2)",2.235,0.7078,7.44,324.93,225.34,0.653,3.82,3.34,31,7,52,,,20.70
54104848,"       (2021 AR2)",1.261,0.3336,11.38,107.77,291.55,0.840,1.68,1.42,8,7,47,,,26.30
54104849,"       (2021 AS2)",2.291,0.7796,0.83,108.64,96.80,0.505,4.08,3.47,1,8,20,,,29.57
54104850,"       (2021 AT2)",1.024,0.0747,3.96,292.25,83.36,0.948,1.10,1.04,9,6,31,,,27.27
54104851,"       (2021 AU2)",1.503,0.4046,3.22,259.77,155.76,0.895,2.11,1.84,32,7,49,,,24.23
54104852,"       (2021 AV2)",2.378,0.5715,32.93,276.92,210.80,1.019,3.74,3.67,170,5,29,,,19.71
54104890,"       (2021 AX2)",1.687,0.2887,31.08,122.76,267.16,1.200,2.17,2.19,781,1,73,,,20.12
54104891,"       (2021 AY2)",2.859,0.6681,3.17,287.65,148.86,0.949,4.77,4.84,7,8,45,,,27.20
54104893,"       (2021 AZ2)",2.483,0.5891,13.34,119.88,300.65,1.020,3.94,3.91,11,8,46,,,23.10
54104892,"       (2021 AA3)",1.681,0.2912,18.71,102.91,319.95,1.191,2.17,2.18,5,9,14,,,23.90
54104894,"       (2021 AB3)",2.015,0.5089,6.23,107.33,345.52,0.990,3.04,2.86,4,8,27,,,27.88
54104898,"       (2021 AF3)",1.301,0.9336,7.18,130.95,172.20,0.086,2.52,1.48,10,9,27,,,22.90
54104899,"       (2021 AG3)",1.593,0.2903,17.13,203.99,80.05,1.130,2.06,2.01,10,6,19,,,19.64
54104900,"       (2021 AH3)",1.287,0.6511,33.95,103.22,210.05,0.449,2.12,1.46,9,8,48,,,20.08
54104901,"       (2021 AJ3)",1.604,0.4508,15.06,275.35,121.96,0.881,2.33,2.03,8,8,38,,,23.61
54104902,"       (2021 AK3)",1.359,0.4358,18.38,249.46,325.37,0.767,1.95,1.58,55,6,53,,,21.42
54104905,"       (2021 AP3)",0.9572,0.1127,8.45,304.60,8.35,0.849,1.07,0.936,32,4,60,,,24.90
54104904,"       (2021 AQ3)",1.733,0.4823,11.53,288.63,126.55,0.897,2.57,2.28,4,8,30,,,26.51
54104906,"       (2021 AR3)",1.476,0.5064,8.01,106.25,280.89,0.728,2.22,1.79,8,8,30,,,25.89
54105093,"       (2021 AS3)",2.243,0.6645,7.93,292.41,108.54,0.753,3.73,3.36,9,7,93,,,25.41
54105094,"       (2021 AT3)",1.518,0.3635,4.03,323.47,98.96,0.966,2.07,1.87,8,8,33,,,25.33
54105096,"       (2021 AW3)",1.198,0.4996,11.42,285.23,286.39,0.600,1.80,1.31,10,8,43,,,24.22
54105095,"       (2021 AX3)",1.021,0.3117,20.02,109.16,118.42,0.703,1.34,1.03,7,8,29,,,25.46
54105097,"       (2021 AY3)",2.044,0.5592,11.00,109.64,46.27,0.901,3.19,2.92,4,8,38,,,25.44
54105098,"       (2021 AZ3)",2.283,0.6976,1.69,286.11,107.02,0.691,3.88,3.45,1,8,16,,,28.30
54105099,"       (2021 AA4)",1.372,0.3384,5.29,268.94,137.22,0.907,1.84,1.61,10,8,35,,,24.99
54105101,"       (2021 AB4)",1.32,0.2902,2.99,287.64,140.96,0.937,1.70,1.52,9,7,91,,,26.84
54105100,"       (2021 AC4)",1.73,0.4447,3.08,110.15,335.27,0.961,2.50,2.27,2,7,44,,,28.87
54105103,"       (2021 AD4)",0.9073,0.0881,9.46,106.57,194.06,0.827,0.99,0.864,9,6,42,,,25.66
54105102,"       (2021 AE4)",1.16,0.1624,15.77,49.55,172.38,0.971,1.35,1.25,86,5,35,,,21.80
54105104,"       (2021 AF4)",2.384,0.7912,8.99,20.43,8.97,0.498,4.27,3.68,51,6,46,,,20.90
54105107,"       (2021 AG4)",1.512,0.3270,2.96,274.35,176.77,1.018,2.01,1.86,7,8,22,,,25.89
54105106,"       (2021 AH4)",1.198,0.1973,18.72,121.50,58.32,0.962,1.43,1.31,23,7,31,,,23.61
54105105,"       (2021 AJ4)",1.279,0.3343,32.02,107.03,234.40,0.852,1.71,1.45,8,8,23,,,21.66
54105112,"       (2021 AK4)",1.27,0.2496,24.71,112.81,290.77,0.953,1.59,1.43,8,8,38,,,22.90
54105108,"       (2021 AL4)",1.634,0.3490,4.91,325.89,171.88,1.064,2.20,2.09,68,6,48,,,25.40
54105110,"       (2021 AM4)",1.652,0.4272,3.13,289.81,143.39,0.946,2.36,2.12,7,8,28,,,26.99
54105111,"       (2021 AN4)",1.464,0.3075,1.04,270.90,208.77,1.014,1.91,1.77,8,7,23,,,27.49
54105109,"       (2021 AO4)",1.212,0.4478,14.39,106.80,265.25,0.669,1.75,1.33,2,8,9,,,27.64
54105113,"       (2021 AP4)",1.173,0.4485,21.49,310.49,291.66,0.647,1.70,1.27,44,6,34,,,22.57
54105114,"       (2021 AQ4)",1.171,0.1684,20.78,291.21,109.57,0.974,1.37,1.27,25,7,46,,,24.16
54105257,"       (2021 AR4)",2.282,0.4866,36.33,244.84,170.26,1.172,3.39,3.45,56,7,52,,,19.58
54105258,"       (2021 AS4)",2.609,0.6037,3.69,270.40,172.91,1.034,4.18,4.21,6,8,32,,,24.32
54105259,"       (2021 AT4)",1.367,0.4316,13.03,112.03,265.67,0.777,1.96,1.6,1,9,21,,,24.30
54105260,"       (2021 AU4)",1.436,0.4195,13.63,117.86,77.94,0.833,2.04,1.72,6,9,23,,,24.21
54105261,"       (2021 AV4)",0.9104,0.2032,13.30,105.94,81.70,0.725,1.10,0.869,306,3,25,,,20.94
54105262,"       (2021 AW4)",1.328,0.2729,31.69,116.44,71.92,0.966,1.69,1.53,7,8,33,,,23.47
54105263,"       (2021 AZ4)",0.9635,0.5081,44.52,115.90,201.28,0.474,1.45,0.946,1094,1,76,,,21.45
54105264,"       (2021 AA5)",1.188,0.2623,3.16,269.54,115.86,0.876,1.50,1.29,34,6,26,,,25.77
54105484,"       (2021 AB5)",1.095,0.3467,16.32,91.67,255.35,0.715,1.47,1.15,8,7,16,,,23.09
54105486,"       (2021 AD5)",1.047,0.0985,9.74,290.55,114.26,0.944,1.15,1.07,1,7,20,,,28.30
54105487,"       (2021 AE5)",1.389,0.4442,3.41,219.00,159.13,0.772,2.01,1.64,3,9,8,,,23.94
54105488,"       (2021 AF5)",0.9359,0.0711,4.24,112.31,208.46,0.869,1.00,0.905,26,6,81,,,24.82
54105489,"       (2021 AK5)",1.029,0.0200,4.97,288.88,177.39,1.008,1.05,1.04,8,6,28,,,27.84
54105508,"       (2021 AL5)",2.316,0.5114,6.83,87.58,41.91,1.132,3.50,3.53,43,6,25,,,24.10
54105509,"       (2021 AM5)",1.402,0.2662,16.12,115.09,3.57,1.029,1.78,1.66,6,7,29,,,25.15
54105510,"       (2021 AN5)",1.045,0.0883,42.22,121.29,193.95,0.953,1.14,1.07,179,2,51,,,22.19
54105511,"       (2021 AO5)",2.013,0.6399,7.11,130.13,75.03,0.725,3.30,2.86,12,8,56,,,22.33
54105512,"       (2021 AP5)",1.527,0.3560,2.89,114.00,30.17,0.984,2.07,1.89,11,8,26,,,25.18
54105515,"       (2021 AR5)",1.213,0.1998,1.89,265.74,166.39,0.971,1.46,1.34,28,6,94,,,25.55
54105513,"       (2021 AS5)",1.46,0.3190,1.03,166.11,297.48,0.994,1.93,1.76,36,6,70,,,26.30
54105514,"       (2021 AT5)",1.827,0.4604,7.66,293.71,172.06,0.986,2.67,2.47,4,6,95,,,27.53
54105516,"       (2021 AU5)",0.9201,0.1651,15.66,118.15,125.23,0.768,1.07,0.883,6,6,32,,,24.03
54105517,"       (2021 AV5)",1.225,0.1943,13.97,114.12,342.21,0.987,1.46,1.36,5,7,52,,,26.56
54105518,"       (2021 AW5)",1.233,0.2759,1.90,87.33,94.40,0.893,1.57,1.37,11,7,28,,,26.54
54105520,"       (2021 AX5)",2.384,0.8400,2.28,158.09,200.35,0.381,4.39,3.68,4,9,37,,,24.00
54105519,"       (2021 AY5)",1.08,0.1548,5.69,316.32,75.78,0.913,1.25,1.12,37,5,96,,,24.93
54105521,"       (2021 AZ5)",2.062,0.5238,6.42,114.54,9.98,0.982,3.14,2.96,3,6,37,,,28.05
